season,round,url,raceName,Circuit_circuitId,Circuit_url,Circuit_circuitName,Circuit_Location_lat,Circuit_Location_long,Circuit_Location_locality,Circuit_Location_country,date,time,driverId,lap,stop,duration
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,17:54:48,jules_bianchi,20,1,23.821
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,17:56:08,grosjean,28,2,22.264
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,17:57:57,maldonado,29,1,22.847
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,17:59:29,gutierrez,30,2,23.797
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:02:01,button,32,2,22.399
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:02:29,perez,32,3,22.526
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:03:36,hulkenberg,33,2,22.933
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:03:39,vergne,33,2,22.978
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:06:45,alonso,35,2,21.978
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:07:21,sutil,35,1,24.305
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:08:06,ricciardo,36,2,22.427
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:08:28,bottas,36,2,23.117
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:08:30,raikkonen,36,2,21.825
2014,1,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2014-03-16,18:08:31,kvyat,36,2,23.920
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:07:01,jules_bianchi,1,1,52.836
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:07:55,vergne,2,1,45.629
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:08:22,raikkonen,2,1,26.399
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:20:38,kevin_magnussen,9,1,37.116
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:22:31,kvyat,10,1,25.109
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:22:33,gutierrez,10,1,29.420
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:22:44,chilton,10,1,25.639
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:24:00,alonso,11,1,24.466
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:24:25,sutil,11,1,25.998
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:24:33,ericsson,11,1,30.040
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:25:46,ricciardo,12,1,24.709
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:26:05,massa,12,1,24.637
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:26:14,grosjean,12,1,25.046
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:27:33,vettel,13,1,24.432
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:27:49,button,13,1,24.841
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:29:15,rosberg,14,1,24.723
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:29:48,bottas,14,1,25.020
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:30:55,hamilton,15,1,24.604
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:31:53,kobayashi,15,1,27.124
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:33:07,hulkenberg,16,1,25.336
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:36:11,vergne,17,2,26.598
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:37:53,raikkonen,18,2,24.417
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:44:37,kvyat,22,2,27.473
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:46:42,gutierrez,23,2,26.325
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:48:18,kevin_magnussen,24,2,30.661
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:48:28,sutil,24,2,25.493
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:49:48,button,25,2,24.524
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:50:09,grosjean,25,2,25.596
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:52:40,ericsson,26,2,26.515
2014,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2014-03-30,16:53:03,alonso,27,2,24.222
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:06:44,vergne,1,1,33.895
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:16:37,sutil,7,1,25.293
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:21:24,bottas,10,1,25.040
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:21:32,kvyat,10,1,26.064
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:21:44,jules_bianchi,10,1,25.756
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:23:34,ericsson,11,1,25.367
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:23:35,chilton,11,1,25.858
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:24:52,alonso,12,1,25.770
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:25:08,gutierrez,12,1,25.543
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:26:30,massa,13,1,24.528
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:26:37,raikkonen,13,1,25.009
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:26:50,grosjean,13,1,25.192
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:27:52,jules_bianchi,13,2,29.729
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:28:29,kevin_magnussen,14,1,24.611
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:29:29,sutil,13,2,40.747
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:29:48,vergne,14,2,25.897
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:29:59,hulkenberg,15,1,24.757
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:30:29,kobayashi,15,1,27.124
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:31:38,perez,16,1,24.697
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:31:48,vettel,16,1,24.964
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:33:25,button,17,1,24.476
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:35:12,ricciardo,18,1,24.706
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:36:24,hamilton,19,1,24.687
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:37:12,maldonado,19,1,25.395
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:37:15,jules_bianchi,18,3,18.989
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:39:48,rosberg,21,1,24.851
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:45:46,kvyat,24,2,25.340
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:47:07,bottas,25,2,25.068
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:47:29,kevin_magnussen,25,2,24.559
2014,3,https://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2014-04-06,18:49:57,ericsson,26,2,25.819
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:16:33,button,7,1,22.408
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:19:58,grosjean,9,1,23.213
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:21:37,massa,10,1,1:18.277
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:21:45,raikkonen,10,1,22.994
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:21:51,perez,10,1,22.914
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:22:18,ericsson,10,1,23.677
2014,4,https://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2014-04-20,15:23:16,alonso,11,1,22.776
